dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1943-11-01,24.803,0.627,Luanda,Angola,8.84S,13.78E
1943-12-01,24.379,0.5430000000000000,Luanda,Angola,8.84S,13.78E
1944-01-01,24.925,0.584,Luanda,Angola,8.84S,13.78E
1944-02-01,25.864,1.016,Luanda,Angola,8.84S,13.78E
1944-03-01,25.695,0.805,Luanda,Angola,8.84S,13.78E
1944-04-01,25.812000000000000,1.035,Luanda,Angola,8.84S,13.78E
1944-05-01,26.056,0.552,Luanda,Angola,8.84S,13.78E
1944-06-01,22.124000000000000,0.75,Luanda,Angola,8.84S,13.78E
1944-07-01,20.995,1.314,Luanda,Angola,8.84S,13.78E
1944-08-01,21.661000000000000,0.7240000000000000,Luanda,Angola,8.84S,13.78E
1944-09-01,22.203000000000000,0.6580000000000000,Luanda,Angola,8.84S,13.78E
1944-10-01,24.479,0.329,Luanda,Angola,8.84S,13.78E
1944-11-01,25.646,0.235,Luanda,Angola,8.84S,13.78E
1944-12-01,25.864,0.512,Luanda,Angola,8.84S,13.78E
1945-01-01,25.586,0.397,Luanda,Angola,8.84S,13.78E
1945-02-01,26.031,0.586,Luanda,Angola,8.84S,13.78E
1945-03-01,26.033,0.489,Luanda,Angola,8.84S,13.78E
1945-04-01,25.571000000000000,0.443,Luanda,Angola,8.84S,13.78E
1945-05-01,24.96,0.4920000000000000,Luanda,Angola,8.84S,13.78E
1945-06-01,22.123,0.464,Luanda,Angola,8.84S,13.78E
1945-07-01,20.817000000000000,0.45,Luanda,Angola,8.84S,13.78E
1945-08-01,20.843000000000000,0.457,Luanda,Angola,8.84S,13.78E
1945-09-01,22.414,0.343,Luanda,Angola,8.84S,13.78E
1945-10-01,24.659000000000000,0.359,Luanda,Angola,8.84S,13.78E
1945-11-01,25.701,0.368,Luanda,Angola,8.84S,13.78E
1945-12-01,25.674,0.354,Luanda,Angola,8.84S,13.78E
1946-01-01,25.222000000000000,0.485,Luanda,Angola,8.84S,13.78E
1946-02-01,25.285,0.453,Luanda,Angola,8.84S,13.78E
1946-03-01,25.568,0.369,Luanda,Angola,8.84S,13.78E
1946-04-01,25.654,0.636,Luanda,Angola,8.84S,13.78E
1946-05-01,23.911,0.909,Luanda,Angola,8.84S,13.78E
1946-06-01,21.806000000000000,0.391,Luanda,Angola,8.84S,13.78E
1946-07-01,20.324,0.613,Luanda,Angola,8.84S,13.78E
1946-08-01,20.546000000000000,0.6760000000000000,Luanda,Angola,8.84S,13.78E
1946-09-01,22.647,0.501,Luanda,Angola,8.84S,13.78E
1946-10-01,23.974,0.269,Luanda,Angola,8.84S,13.78E
1946-11-01,25.468000000000000,0.306,Luanda,Angola,8.84S,13.78E
1946-12-01,25.699,0.328,Luanda,Angola,8.84S,13.78E
1947-01-01,25.715,0.262,Luanda,Angola,8.84S,13.78E
1947-02-01,25.948,0.348,Luanda,Angola,8.84S,13.78E
1947-03-01,26.291,0.518,Luanda,Angola,8.84S,13.78E
1947-04-01,25.733,0.512,Luanda,Angola,8.84S,13.78E
1947-05-01,26.292,0.71,Luanda,Angola,8.84S,13.78E
1947-06-01,23.152000000000000,0.378,Luanda,Angola,8.84S,13.78E
1947-07-01,20.567000000000000,0.649,Luanda,Angola,8.84S,13.78E
1947-08-01,21.218000000000000,0.467,Luanda,Angola,8.84S,13.78E
1947-09-01,22.152000000000000,0.394,Luanda,Angola,8.84S,13.78E
1947-10-01,24.329,0.344,Luanda,Angola,8.84S,13.78E
1947-11-01,25.536000000000000,0.41,Luanda,Angola,8.84S,13.78E
1947-12-01,24.136,0.633,Luanda,Angola,8.84S,13.78E
1948-01-01,24.484,0.728,Luanda,Angola,8.84S,13.78E
1948-02-01,25.369,0.792,Luanda,Angola,8.84S,13.78E
1948-03-01,25.501000000000000,0.8810000000000000,Luanda,Angola,8.84S,13.78E
1948-04-01,24.742000000000000,0.7070000000000000,Luanda,Angola,8.84S,13.78E
1948-05-01,23.969,0.499,Luanda,Angola,8.84S,13.78E
1948-06-01,22.391,0.431,Luanda,Angola,8.84S,13.78E
1948-07-01,20.19,0.537,Luanda,Angola,8.84S,13.78E
1948-08-01,20.503,0.512,Luanda,Angola,8.84S,13.78E
1948-09-01,22.43,0.447,Luanda,Angola,8.84S,13.78E
1948-10-01,24.428,0.374,Luanda,Angola,8.84S,13.78E
1948-11-01,25.118000000000000,0.453,Luanda,Angola,8.84S,13.78E
1948-12-01,25.015,0.5540000000000000,Luanda,Angola,8.84S,13.78E
1949-01-01,25.08,0.628,Luanda,Angola,8.84S,13.78E
1949-02-01,25.752,0.401,Luanda,Angola,8.84S,13.78E
1949-03-01,26.159000000000000,0.425,Luanda,Angola,8.84S,13.78E
1949-04-01,26.11,0.448,Luanda,Angola,8.84S,13.78E
1949-05-01,25.355,0.364,Luanda,Angola,8.84S,13.78E
1949-06-01,22.612,0.43,Luanda,Angola,8.84S,13.78E
1949-07-01,21.604000000000000,0.521,Luanda,Angola,8.84S,13.78E
1949-08-01,20.927000000000000,0.541,Luanda,Angola,8.84S,13.78E
1949-09-01,22.658,0.504,Luanda,Angola,8.84S,13.78E
1949-10-01,24.49,0.532,Luanda,Angola,8.84S,13.78E
1949-11-01,25.354,0.458,Luanda,Angola,8.84S,13.78E
1949-12-01,24.68,0.474,Luanda,Angola,8.84S,13.78E
1950-01-01,25.311,0.46,Luanda,Angola,8.84S,13.78E
1950-02-01,26.267,0.212,Luanda,Angola,8.84S,13.78E
1950-03-01,25.906,0.284,Luanda,Angola,8.84S,13.78E
1950-04-01,25.633000000000000,0.246,Luanda,Angola,8.84S,13.78E
1950-05-01,24.602000000000000,0.268,Luanda,Angola,8.84S,13.78E
1950-06-01,22.852000000000000,0.31,Luanda,Angola,8.84S,13.78E
1950-07-01,20.039,0.906,Luanda,Angola,8.84S,13.78E
1950-08-01,20.039,0.56,Luanda,Angola,8.84S,13.78E
1950-09-01,21.614,0.433,Luanda,Angola,8.84S,13.78E
1950-10-01,23.212,0.293,Luanda,Angola,8.84S,13.78E
1950-11-01,24.803,0.468,Luanda,Angola,8.84S,13.78E
1950-12-01,24.901,0.51,Luanda,Angola,8.84S,13.78E
1951-01-01,24.184,0.547,Luanda,Angola,8.84S,13.78E
1951-02-01,24.937000000000000,0.75,Luanda,Angola,8.84S,13.78E
1951-03-01,26.017,0.841,Luanda,Angola,8.84S,13.78E
1951-04-01,26.218000000000000,0.506,Luanda,Angola,8.84S,13.78E
1951-05-01,24.778000000000000,0.797,Luanda,Angola,8.84S,13.78E
1951-06-01,21.878,0.892,Luanda,Angola,8.84S,13.78E
1951-07-01,20.663,0.389,Luanda,Angola,8.84S,13.78E
1951-08-01,20.856000000000000,0.446,Luanda,Angola,8.84S,13.78E
1951-09-01,22.545,0.53,Luanda,Angola,8.84S,13.78E
1951-10-01,24.33,0.507,Luanda,Angola,8.84S,13.78E
1951-11-01,25.281,0.8340000000000000,Luanda,Angola,8.84S,13.78E
1951-12-01,25.372,0.57,Luanda,Angola,8.84S,13.78E
1952-01-01,25.996,0.28300000000000000,Luanda,Angola,8.84S,13.78E
1952-02-01,25.918000000000000,0.287,Luanda,Angola,8.84S,13.78E
1952-03-01,26.085,0.345,Luanda,Angola,8.84S,13.78E
1952-04-01,25.848000000000000,0.358,Luanda,Angola,8.84S,13.78E
1952-05-01,25.083000000000000,0.655,Luanda,Angola,8.84S,13.78E
1952-06-01,22.434,0.848,Luanda,Angola,8.84S,13.78E
1952-07-01,20.107000000000000,0.442,Luanda,Angola,8.84S,13.78E
1952-08-01,20.145000000000000,0.237,Luanda,Angola,8.84S,13.78E
1952-09-01,21.861,0.198,Luanda,Angola,8.84S,13.78E
1952-10-01,24.048,0.314,Luanda,Angola,8.84S,13.78E
1952-11-01,24.959,0.231,Luanda,Angola,8.84S,13.78E
1952-12-01,24.727000000000000,0.184,Luanda,Angola,8.84S,13.78E
1953-01-01,24.646,0.3720000000000000,Luanda,Angola,8.84S,13.78E
1953-02-01,25.778000000000000,0.361,Luanda,Angola,8.84S,13.78E
1953-03-01,26.433000000000000,0.37,Luanda,Angola,8.84S,13.78E
1953-04-01,25.607,0.483,Luanda,Angola,8.84S,13.78E
1953-05-01,24.851,0.652,Luanda,Angola,8.84S,13.78E
1953-06-01,22.002,0.508,Luanda,Angola,8.84S,13.78E
1953-07-01,20.326,0.383,Luanda,Angola,8.84S,13.78E
1953-08-01,20.261000000000000,0.336,Luanda,Angola,8.84S,13.78E
1953-09-01,21.855,0.336,Luanda,Angola,8.84S,13.78E
1953-10-01,23.26,0.326,Luanda,Angola,8.84S,13.78E
1953-11-01,24.406,0.426,Luanda,Angola,8.84S,13.78E
1953-12-01,23.908,0.677,Luanda,Angola,8.84S,13.78E
1954-01-01,24.126000000000000,0.685,Luanda,Angola,8.84S,13.78E
1954-02-01,25.044,0.428,Luanda,Angola,8.84S,13.78E
1954-03-01,25.886,0.562,Luanda,Angola,8.84S,13.78E
1954-04-01,25.14,0.5430000000000000,Luanda,Angola,8.84S,13.78E
1954-05-01,23.883000000000000,0.569,Luanda,Angola,8.84S,13.78E
1954-06-01,20.644000000000000,0.584,Luanda,Angola,8.84S,13.78E
1954-07-01,18.727,0.54,Luanda,Angola,8.84S,13.78E
1954-08-01,19.577,0.404,Luanda,Angola,8.84S,13.78E
1954-09-01,21.849,0.315,Luanda,Angola,8.84S,13.78E
1954-10-01,24.119,0.32300000000000000,Luanda,Angola,8.84S,13.78E
1954-11-01,25.117000000000000,0.284,Luanda,Angola,8.84S,13.78E
1954-12-01,24.818,0.385,Luanda,Angola,8.84S,13.78E
1955-01-01,24.887000000000000,0.361,Luanda,Angola,8.84S,13.78E
1955-02-01,24.476,0.659,Luanda,Angola,8.84S,13.78E
1955-03-01,25.799,0.522,Luanda,Angola,8.84S,13.78E
1955-04-01,25.281,0.439,Luanda,Angola,8.84S,13.78E
1955-05-01,24.565,0.405,Luanda,Angola,8.84S,13.78E
1955-06-01,21.258000000000000,0.503,Luanda,Angola,8.84S,13.78E
1955-07-01,19.868,0.429,Luanda,Angola,8.84S,13.78E
1955-08-01,19.622,0.398,Luanda,Angola,8.84S,13.78E
1955-09-01,22.147,0.341,Luanda,Angola,8.84S,13.78E
1955-10-01,24.278000000000000,0.435,Luanda,Angola,8.84S,13.78E
1955-11-01,25.333000000000000,0.371,Luanda,Angola,8.84S,13.78E
1955-12-01,24.278000000000000,0.252,Luanda,Angola,8.84S,13.78E
1956-01-01,24.545,0.369,Luanda,Angola,8.84S,13.78E
1956-02-01,25.112,0.472,Luanda,Angola,8.84S,13.78E
1956-03-01,25.233,0.502,Luanda,Angola,8.84S,13.78E
1956-04-01,25.377,0.365,Luanda,Angola,8.84S,13.78E
1956-05-01,24.334,0.3720000000000000,Luanda,Angola,8.84S,13.78E
1956-06-01,21.821000000000000,0.322,Luanda,Angola,8.84S,13.78E
1956-07-01,19.526,0.276,Luanda,Angola,8.84S,13.78E
1956-08-01,19.921000000000000,0.6730000000000000,Luanda,Angola,8.84S,13.78E
1956-09-01,22.247,0.477,Luanda,Angola,8.84S,13.78E
1956-10-01,23.906,0.416,Luanda,Angola,8.84S,13.78E
1956-11-01,24.442000000000000,0.542,Luanda,Angola,8.84S,13.78E
1956-12-01,24.363000000000000,0.301,Luanda,Angola,8.84S,13.78E
1957-01-01,24.713,0.309,Luanda,Angola,8.84S,13.78E
1957-02-01,26.119,0.375,Luanda,Angola,8.84S,13.78E
1957-03-01,25.636,0.477,Luanda,Angola,8.84S,13.78E
1957-04-01,26.045,0.53,Luanda,Angola,8.84S,13.78E
1957-05-01,25.462,0.555,Luanda,Angola,8.84S,13.78E
1957-06-01,22.125,0.828,Luanda,Angola,8.84S,13.78E
1957-07-01,20.380000000000000,0.747,Luanda,Angola,8.84S,13.78E
1957-08-01,20.704,0.746,Luanda,Angola,8.84S,13.78E
1957-09-01,22.3,0.339,Luanda,Angola,8.84S,13.78E
1957-10-01,23.352000000000000,0.423,Luanda,Angola,8.84S,13.78E
1957-11-01,25.158,0.284,Luanda,Angola,8.84S,13.78E
1957-12-01,25.612,0.378,Luanda,Angola,8.84S,13.78E
1958-01-01,25.872,0.35700000000000000,Luanda,Angola,8.84S,13.78E
1958-02-01,25.384,0.536,Luanda,Angola,8.84S,13.78E
1958-03-01,25.608,0.348,Luanda,Angola,8.84S,13.78E
1958-04-01,25.177,0.406,Luanda,Angola,8.84S,13.78E
1958-05-01,23.213,0.541,Luanda,Angola,8.84S,13.78E
1958-06-01,20.649,0.95,Luanda,Angola,8.84S,13.78E
1958-07-01,19.020000000000000,0.8270000000000000,Luanda,Angola,8.84S,13.78E
1958-08-01,19.755000000000000,0.62,Luanda,Angola,8.84S,13.78E
1958-09-01,22.141,0.503,Luanda,Angola,8.84S,13.78E
1958-10-01,24.579,0.362,Luanda,Angola,8.84S,13.78E
1958-11-01,25.229,0.341,Luanda,Angola,8.84S,13.78E
1958-12-01,25.304000000000000,0.287,Luanda,Angola,8.84S,13.78E
1959-01-01,25.689,0.255,Luanda,Angola,8.84S,13.78E
1959-02-01,25.907000000000000,0.325,Luanda,Angola,8.84S,13.78E
1959-03-01,25.941,0.565,Luanda,Angola,8.84S,13.78E
1959-04-01,26.03,0.58,Luanda,Angola,8.84S,13.78E
1959-05-01,24.109,0.64,Luanda,Angola,8.84S,13.78E
1959-06-01,21.629,0.274,Luanda,Angola,8.84S,13.78E
1959-07-01,20.714,0.193,Luanda,Angola,8.84S,13.78E
1959-08-01,20.698,0.272,Luanda,Angola,8.84S,13.78E
1959-09-01,22.2,0.805,Luanda,Angola,8.84S,13.78E
1959-10-01,23.954,0.3670000000000000,Luanda,Angola,8.84S,13.78E
1959-11-01,25.088,0.363,Luanda,Angola,8.84S,13.78E
1959-12-01,24.863000000000000,0.251,Luanda,Angola,8.84S,13.78E
1960-01-01,25.083,0.289,Luanda,Angola,8.84S,13.78E
1960-02-01,25.574,0.28600000000000000,Luanda,Angola,8.84S,13.78E
1960-03-01,25.626000000000000,0.27,Luanda,Angola,8.84S,13.78E
1960-04-01,25.533,0.354,Luanda,Angola,8.84S,13.78E
1960-05-01,24.408,0.478,Luanda,Angola,8.84S,13.78E
1960-06-01,22.167000000000000,0.51,Luanda,Angola,8.84S,13.78E
1960-07-01,20.604000000000000,0.5670000000000000,Luanda,Angola,8.84S,13.78E
1960-08-01,20.941000000000000,0.404,Luanda,Angola,8.84S,13.78E
1960-09-01,22.651,0.406,Luanda,Angola,8.84S,13.78E
1960-10-01,24.19,0.382,Luanda,Angola,8.84S,13.78E
1960-11-01,25.564,0.44,Luanda,Angola,8.84S,13.78E
1960-12-01,25.397,0.334,Luanda,Angola,8.84S,13.78E
1961-01-01,25.586,0.404,Luanda,Angola,8.84S,13.78E
1961-02-01,25.096,0.315,Luanda,Angola,8.84S,13.78E
1961-03-01,26.061,0.338,Luanda,Angola,8.84S,13.78E
1961-04-01,25.552,0.41,Luanda,Angola,8.84S,13.78E
1961-05-01,24.076,0.602,Luanda,Angola,8.84S,13.78E
1961-06-01,20.922000000000000,0.895,Luanda,Angola,8.84S,13.78E
1961-07-01,20.321000000000000,0.362,Luanda,Angola,8.84S,13.78E
1961-08-01,20.519,0.18,Luanda,Angola,8.84S,13.78E
1961-09-01,22.61,0.199,Luanda,Angola,8.84S,13.78E
1961-10-01,24.048,0.211,Luanda,Angola,8.84S,13.78E
1961-11-01,25.117000000000000,0.301,Luanda,Angola,8.84S,13.78E
1961-12-01,25.106000000000000,0.29100000000000000,Luanda,Angola,8.84S,13.78E
1962-01-01,25.365,0.44,Luanda,Angola,8.84S,13.78E
1962-02-01,25.667000000000000,0.302,Luanda,Angola,8.84S,13.78E
1962-03-01,25.808000000000000,0.4320000000000000,Luanda,Angola,8.84S,13.78E
1962-04-01,25.648000000000000,0.344,Luanda,Angola,8.84S,13.78E
1962-05-01,24.713,0.536,Luanda,Angola,8.84S,13.78E
1962-06-01,21.056000000000000,0.77,Luanda,Angola,8.84S,13.78E
1962-07-01,19.89,0.363,Luanda,Angola,8.84S,13.78E
1962-08-01,20.334000000000000,0.278,Luanda,Angola,8.84S,13.78E
1962-09-01,21.961,0.203,Luanda,Angola,8.84S,13.78E
1962-10-01,23.982,0.271,Luanda,Angola,8.84S,13.78E
1962-11-01,25.427,0.225,Luanda,Angola,8.84S,13.78E
1962-12-01,25.519000000000000,0.407,Luanda,Angola,8.84S,13.78E
1963-01-01,25.596,0.515,Luanda,Angola,8.84S,13.78E
1963-02-01,26.123,0.398,Luanda,Angola,8.84S,13.78E
1963-03-01,26.203000000000000,0.268,Luanda,Angola,8.84S,13.78E
1963-04-01,25.55,0.203,Luanda,Angola,8.84S,13.78E
1963-05-01,25.486,0.747,Luanda,Angola,8.84S,13.78E
1963-06-01,22.971,0.511,Luanda,Angola,8.84S,13.78E
1963-07-01,20.606000000000000,0.361,Luanda,Angola,8.84S,13.78E
1963-08-01,21.242000000000000,0.213,Luanda,Angola,8.84S,13.78E
1963-09-01,22.676,0.4920000000000000,Luanda,Angola,8.84S,13.78E
1963-10-01,23.446000000000000,0.313,Luanda,Angola,8.84S,13.78E
1963-11-01,24.389,0.378,Luanda,Angola,8.84S,13.78E
1963-12-01,25.019000000000000,0.385,Luanda,Angola,8.84S,13.78E
1964-01-01,25.728,0.3,Luanda,Angola,8.84S,13.78E
1964-02-01,25.186,0.376,Luanda,Angola,8.84S,13.78E
1964-03-01,25.764,0.334,Luanda,Angola,8.84S,13.78E
1964-04-01,25.594,0.239,Luanda,Angola,8.84S,13.78E
1964-05-01,24.913,0.345,Luanda,Angola,8.84S,13.78E
1964-06-01,21.917000000000000,0.5,Luanda,Angola,8.84S,13.78E
1964-07-01,20.401,0.31,Luanda,Angola,8.84S,13.78E
1964-08-01,20.287000000000000,0.192,Luanda,Angola,8.84S,13.78E
1964-09-01,21.781,0.371,Luanda,Angola,8.84S,13.78E
1964-10-01,23.259,0.242,Luanda,Angola,8.84S,13.78E
1964-11-01,24.618000000000000,0.247,Luanda,Angola,8.84S,13.78E
1964-12-01,24.857,0.358,Luanda,Angola,8.84S,13.78E
1965-01-01,25.129,0.332,Luanda,Angola,8.84S,13.78E
1965-02-01,25.613000000000000,0.411,Luanda,Angola,8.84S,13.78E
1965-03-01,25.654,0.422,Luanda,Angola,8.84S,13.78E
1965-04-01,25.491,0.325,Luanda,Angola,8.84S,13.78E
1965-05-01,24.9,0.688,Luanda,Angola,8.84S,13.78E
1965-06-01,22.108,0.388,Luanda,Angola,8.84S,13.78E
1965-07-01,20.044,0.325,Luanda,Angola,8.84S,13.78E
1965-08-01,20.571000000000000,0.152,Luanda,Angola,8.84S,13.78E
1965-09-01,22.184,0.35,Luanda,Angola,8.84S,13.78E
1965-10-01,23.285,0.514,Luanda,Angola,8.84S,13.78E
1965-11-01,24.269000000000000,0.507,Luanda,Angola,8.84S,13.78E
1965-12-01,24.238000000000000,0.341,Luanda,Angola,8.84S,13.78E
1966-01-01,25.181000000000000,0.424,Luanda,Angola,8.84S,13.78E
1966-02-01,25.67,0.149,Luanda,Angola,8.84S,13.78E
1966-03-01,26.009,0.282,Luanda,Angola,8.84S,13.78E
1966-04-01,25.581,0.207,Luanda,Angola,8.84S,13.78E
1966-05-01,24.913,0.335,Luanda,Angola,8.84S,13.78E
1966-06-01,22.397,0.396,Luanda,Angola,8.84S,13.78E
1966-07-01,21.229000000000000,0.38,Luanda,Angola,8.84S,13.78E
1966-08-01,20.781,0.215,Luanda,Angola,8.84S,13.78E
1966-09-01,21.859,0.236,Luanda,Angola,8.84S,13.78E
1966-10-01,23.583,0.484,Luanda,Angola,8.84S,13.78E
1966-11-01,25.16,0.259,Luanda,Angola,8.84S,13.78E
1966-12-01,25.351,0.31,Luanda,Angola,8.84S,13.78E
1967-01-01,24.97,0.24,Luanda,Angola,8.84S,13.78E
1967-02-01,25.686,0.23,Luanda,Angola,8.84S,13.78E
1967-03-01,25.724,0.248,Luanda,Angola,8.84S,13.78E
1967-04-01,25.401,0.277,Luanda,Angola,8.84S,13.78E
1967-05-01,24.098000000000000,0.273,Luanda,Angola,8.84S,13.78E
1967-06-01,22.034000000000000,0.27,Luanda,Angola,8.84S,13.78E
1967-07-01,20.031,0.359,Luanda,Angola,8.84S,13.78E
1967-08-01,20.634,0.355,Luanda,Angola,8.84S,13.78E
1967-09-01,21.899,0.242,Luanda,Angola,8.84S,13.78E
1967-10-01,23.639,0.18600000000000000,Luanda,Angola,8.84S,13.78E
1967-11-01,24.948,0.175,Luanda,Angola,8.84S,13.78E
1967-12-01,24.693,0.255,Luanda,Angola,8.84S,13.78E
1968-01-01,25.494,0.29,Luanda,Angola,8.84S,13.78E
1968-02-01,25.734,0.294,Luanda,Angola,8.84S,13.78E
1968-03-01,25.552,0.268,Luanda,Angola,8.84S,13.78E
1968-04-01,25.377,0.245,Luanda,Angola,8.84S,13.78E
1968-05-01,24.68,0.362,Luanda,Angola,8.84S,13.78E
1968-06-01,20.906,0.37,Luanda,Angola,8.84S,13.78E
1968-07-01,19.647,0.327,Luanda,Angola,8.84S,13.78E
1968-08-01,20.383000000000000,0.368,Luanda,Angola,8.84S,13.78E
1968-09-01,21.717,0.273,Luanda,Angola,8.84S,13.78E
1968-10-01,23.463,0.523,Luanda,Angola,8.84S,13.78E
1968-11-01,24.673000000000000,0.316,Luanda,Angola,8.84S,13.78E
1968-12-01,24.304000000000000,0.325,Luanda,Angola,8.84S,13.78E
1969-01-01,25.354,0.384,Luanda,Angola,8.84S,13.78E
1969-02-01,26.241,0.364,Luanda,Angola,8.84S,13.78E
1969-03-01,26.303,0.18,Luanda,Angola,8.84S,13.78E
1969-04-01,25.988000000000000,0.35700000000000000,Luanda,Angola,8.84S,13.78E
1969-05-01,25.105,0.264,Luanda,Angola,8.84S,13.78E
1969-06-01,21.94,0.388,Luanda,Angola,8.84S,13.78E
1969-07-01,19.985000000000000,0.302,Luanda,Angola,8.84S,13.78E
1969-08-01,20.735000000000000,0.375,Luanda,Angola,8.84S,13.78E
1969-09-01,22.132000000000000,0.207,Luanda,Angola,8.84S,13.78E
1969-10-01,23.949,0.638,Luanda,Angola,8.84S,13.78E
1969-11-01,25.142,0.203,Luanda,Angola,8.84S,13.78E
1969-12-01,25.281,0.277,Luanda,Angola,8.84S,13.78E
1970-01-01,25.338,0.35200000000000000,Luanda,Angola,8.84S,13.78E
1970-02-01,26.04,0.243,Luanda,Angola,8.84S,13.78E
1970-03-01,26.024,0.284,Luanda,Angola,8.84S,13.78E
1970-04-01,25.88,0.265,Luanda,Angola,8.84S,13.78E
1970-05-01,24.473000000000000,0.41,Luanda,Angola,8.84S,13.78E
1970-06-01,21.939,0.399,Luanda,Angola,8.84S,13.78E
1970-07-01,20.116000000000000,0.275,Luanda,Angola,8.84S,13.78E
1970-08-01,20.693,0.225,Luanda,Angola,8.84S,13.78E
1970-09-01,22.562000000000000,0.305,Luanda,Angola,8.84S,13.78E
1970-10-01,23.833,0.254,Luanda,Angola,8.84S,13.78E
1970-11-01,25.126000000000000,0.391,Luanda,Angola,8.84S,13.78E
1970-12-01,25.046,0.272,Luanda,Angola,8.84S,13.78E
1971-01-01,24.695,0.282,Luanda,Angola,8.84S,13.78E
1971-02-01,25.46,0.264,Luanda,Angola,8.84S,13.78E
1971-03-01,25.79,0.197,Luanda,Angola,8.84S,13.78E
1971-04-01,25.434,0.213,Luanda,Angola,8.84S,13.78E
1971-05-01,25.479,0.5430000000000000,Luanda,Angola,8.84S,13.78E
1971-06-01,22.829,0.43,Luanda,Angola,8.84S,13.78E
1971-07-01,20.646,0.303,Luanda,Angola,8.84S,13.78E
1971-08-01,20.576,0.287,Luanda,Angola,8.84S,13.78E
1971-09-01,21.967,0.151,Luanda,Angola,8.84S,13.78E
1971-10-01,23.43,0.282,Luanda,Angola,8.84S,13.78E
1971-11-01,24.367000000000000,0.326,Luanda,Angola,8.84S,13.78E
1971-12-01,23.41,0.897,Luanda,Angola,8.84S,13.78E
1972-01-01,24.451,0.501,Luanda,Angola,8.84S,13.78E
1972-02-01,24.607,0.396,Luanda,Angola,8.84S,13.78E
1972-03-01,25.62,0.344,Luanda,Angola,8.84S,13.78E
1972-04-01,24.847000000000000,0.433,Luanda,Angola,8.84S,13.78E
1972-05-01,24.505,0.317,Luanda,Angola,8.84S,13.78E
1972-06-01,21.129,0.404,Luanda,Angola,8.84S,13.78E
1972-07-01,20.543000000000000,0.371,Luanda,Angola,8.84S,13.78E
1972-08-01,20.239,0.192,Luanda,Angola,8.84S,13.78E
1972-09-01,22.229,0.302,Luanda,Angola,8.84S,13.78E
1972-10-01,23.456,0.306,Luanda,Angola,8.84S,13.78E
1972-11-01,25.298000000000000,0.204,Luanda,Angola,8.84S,13.78E
1972-12-01,25.859,0.385,Luanda,Angola,8.84S,13.78E
1973-01-01,26.082000000000000,0.41,Luanda,Angola,8.84S,13.78E
1973-02-01,26.693,0.244,Luanda,Angola,8.84S,13.78E
1973-03-01,26.597000000000000,0.398,Luanda,Angola,8.84S,13.78E
1973-04-01,25.958,0.339,Luanda,Angola,8.84S,13.78E
1973-05-01,25.152,0.268,Luanda,Angola,8.84S,13.78E
1973-06-01,22.415,0.383,Luanda,Angola,8.84S,13.78E
1973-07-01,21.055000000000000,0.29600000000000000,Luanda,Angola,8.84S,13.78E
1973-08-01,21.123,0.503,Luanda,Angola,8.84S,13.78E
1973-09-01,22.824,0.513,Luanda,Angola,8.84S,13.78E
1973-10-01,24.644,0.365,Luanda,Angola,8.84S,13.78E
1973-11-01,25.25,0.239,Luanda,Angola,8.84S,13.78E
1973-12-01,24.295,0.316,Luanda,Angola,8.84S,13.78E
1974-01-01,24.733,0.321,Luanda,Angola,8.84S,13.78E
1974-02-01,25.499000000000000,0.308,Luanda,Angola,8.84S,13.78E
1974-03-01,25.567000000000000,0.29,Luanda,Angola,8.84S,13.78E
1974-04-01,25.608,0.421,Luanda,Angola,8.84S,13.78E
1974-05-01,24.807,0.34700000000000000,Luanda,Angola,8.84S,13.78E
1974-06-01,22.047000000000000,0.6610000000000000,Luanda,Angola,8.84S,13.78E
1974-07-01,20.745,0.339,Luanda,Angola,8.84S,13.78E
1974-08-01,20.764000000000000,0.369,Luanda,Angola,8.84S,13.78E
1974-09-01,21.844,0.401,Luanda,Angola,8.84S,13.78E
1974-10-01,23.354,0.368,Luanda,Angola,8.84S,13.78E
1974-11-01,24.231,0.409,Luanda,Angola,8.84S,13.78E
1974-12-01,24.047000000000000,1.164,Luanda,Angola,8.84S,13.78E
1975-01-01,24.708,0.479,Luanda,Angola,8.84S,13.78E
1975-02-01,24.831,0.614,Luanda,Angola,8.84S,13.78E
1975-03-01,25.921,0.3,Luanda,Angola,8.84S,13.78E
1975-04-01,25.335,0.246,Luanda,Angola,8.84S,13.78E
1975-05-01,24.648000000000000,0.35200000000000000,Luanda,Angola,8.84S,13.78E
1975-06-01,22.246,0.308,Luanda,Angola,8.84S,13.78E
1975-07-01,20.633000000000000,0.685,Luanda,Angola,8.84S,13.78E
1975-08-01,20.187,0.424,Luanda,Angola,8.84S,13.78E
1975-09-01,22.174,0.382,Luanda,Angola,8.84S,13.78E
1975-10-01,23.751000000000000,0.365,Luanda,Angola,8.84S,13.78E
1975-11-01,24.746,0.521,Luanda,Angola,8.84S,13.78E
1975-12-01,24.336,0.452,Luanda,Angola,8.84S,13.78E
1976-01-01,24.61,0.318,Luanda,Angola,8.84S,13.78E
1976-02-01,25.197,0.931,Luanda,Angola,8.84S,13.78E
1976-03-01,25.758000000000000,0.68,Luanda,Angola,8.84S,13.78E
1976-04-01,25.226,0.392,Luanda,Angola,8.84S,13.78E
1976-05-01,24.073,0.353,Luanda,Angola,8.84S,13.78E
1976-06-01,20.925,1.056,Luanda,Angola,8.84S,13.78E
